11,1.00
12,1.00
13,1.00
14,1.00
15,1.00
25432,0.00
25433,0.00
25434,0.00
25435,0.00
25436,0.00
25437,0.00
25438,0.00
25439,0.00
25440,0.00
25449,0.00
25450,0.00
25453,28100.00
25454,0.01
25455,0.00
25456,0.00
25457,0.00
25458,0.00
25459,0.00
25460,0.00
25461,0.00
25462,0.00
25463,0.00
25464,0.00
25465,0.00
25466,0.00
25467,1.00
25468,100000000.00
25469,115000.00
25470,0.01
25471,1200.00
25472,100000000.00
25230,0.10
25231,100000000.00
25232,100000000.00
25233,0.01
25235,0.01
25236,100.00
25237,1.00
642,1150000.00
643,1100000.00
644,920000.00
645,1010000.00
647,980000.00
25489,28100.00
25490,0.01
25491,28100.00
25492,0.01
25503,0.00
25504,0.00
25505,0.00
25506,0.00
25507,0.00
25508,0.00
25509,0.00
25510,0.00
25511,0.00
25512,0.00
25513,0.00
25514,1.00
25515,1.00
25516,1.00
25517,1.00
25518,0.00
25519,0.00
25520,0.00
25522,0.10
25305,1250.00
25306,101000.00
25307,0.00
25308,0.00
25309,0.00
25310,0.00
25311,0.00
25312,0.00
25313,0.00
25314,0.00
25315,0.00
25316,0.00
25317,0.00
25318,0.00
25319,0.00
25320,0.00
25321,0.00
25322,0.00
25323,0.00
25324,0.00
25325,0.00
25326,0.00
25327,0.00
25328,0.00
25329,0.00
25330,1.00
25523,100000000.00
25524,0.00
25526,1200.00
25527,0.00
25528,1000.00
25530,0.01
25531,0.00
25532,0.00
25533,0.00
25534,0.00
25535,0.00
25537,16120.00
25538,0.01
25539,0.00
25540,5.00
25541,0.01
25542,5.00
26668,27500.00
26669,27500.00
26670,27500.00
26671,27500.00
26672,27500.00
26673,27500.00
26674,27500.00
26675,27500.00
26676,27500.00
26677,27500.00
26678,109000.00
26679,19000000.00
26680,28100.00
26682,118000.00
26683,1150000.00
26684,19700.00
26686,101000.00
26687,21120.00
26688,26500.00
26689,22000000.00
26690,100100.00
26691,112000.00
26692,100100.00
26694,1140000.00
26695,0.00
26696,0.10
26697,100.00
26698,0.01
26699,27500.00
26700,27500.00
26701,27500.00
26585,27500.00
26586,27500.00
26587,27500.00
26588,27500.00
26589,27500.00
26590,27500.00
26591,27500.00
26592,27500.00
26593,27500.00
26594,27500.00
26595,27500.00
26596,27500.00
26715,100000000.00
26716,100100.00
26717,29500.00
26718,29500.00
26719,100000000.00
26720,4000.00
26721,4000.00
26722,8000.00
26723,40000.00
26724,4000.00
26725,100.00
26726,150.00
26727,4000.00
26728,4000.00
26729,1150.00
26731,100000000.00
26732,1150.00
26733,100000000.00
26734,1150.00
26735,100000000.00
26736,100000000.00
26737,1150.00
26738,100000000.00
26739,1120000.00
26740,100000000.00
26741,1120000.00
26742,19000000.00
26743,200000.00
26744,200000.00
26745,1150000.00
26746,195000.00
26747,1000.00
26748,195000.00
26749,22000000.00
26750,1120000.00
26751,100000000.00
26752,109000.00
26753,60.00
26754,1150000.00
26755,120000.00
26756,101000.00
26757,100100.00
26758,112000.00
26759,0.00
26760,0.00
26761,0.00
26762,0.00
26763,60.00
26764,60.00
26765,60.00
26766,60.00
26767,16500.00
26768,60.00
26398,5.00
26399,0.01
26400,5.00
26401,0.01
26402,5.00
26403,0.01
26430,5.00
26431,0.01
26432,5.00
26433,0.01
26434,5.00
26435,0.01
26436,5.00
26437,0.01
26438,5.00
26439,0.01
26440,5.00
26441,0.01
21381,0.01
21382,0.25
21383,0.01
21384,0.01
21385,0.01
21386,0.01
21387,0.01
21388,0.01
21389,0.01
21390,0.01
21391,0.01
21392,0.01
21393,0.01
21394,0.01
21411,0.01
21412,0.03
21413,0.01
21414,0.03
21415,0.01
21416,0.05
21417,0.01
21418,0.05
21419,0.01
21420,0.05
21421,0.01
21422,0.05
21423,0.01
21440,0.25
21441,0.01
21442,0.25
21443,0.01
21444,0.25
21445,0.01
21446,0.25
21447,0.01
21448,22000000.00
21449,0.10
21480,10.00
21481,0.01
21482,5.00
21483,0.00
21484,5.00
21485,0.00
21486,5.00
21487,0.01
21488,5.00
21489,0.01
21490,16500.00
21491,5.00
21492,0.01
21493,5.00
21494,0.01
21495,20250.00
21496,5.00
21497,0.01
21534,2.50
21535,0.01
21536,10.00
21537,0.01
21538,50.00
21539,0.01
21540,5.00
21541,0.01
21542,5.00
21543,0.01
21544,0.10
21545,5.00
21546,0.01
21547,5.00
21548,0.01
21549,5.00
21550,0.01
21551,10.00
21552,0.01
21553,10.00
21569,1.00
21570,1.00
21571,1.00
21572,1.00
21573,1.00
21574,1.00
21575,1.00
21576,1.00
21577,1.00
21578,1.00
21579,1.00
21580,1.00
21581,1.00
21582,1.00
21583,1.00
21584,1.00
21585,1.00
21586,1.00
21587,1.00
21588,1.00
21589,1.00
21609,0.00
21610,0.01
21611,0.01
21612,80.00
21613,0.10
21614,0.10
21615,0.10
21616,0.10
21617,100000000.00
21618,16500.00
21619,0.10
21620,0.10
21621,20400.00
21622,100000000.00
21623,0.10
21624,0.10
21625,2.00
21626,0.10
21627,100000000.00
21628,5000.00
21629,0.01
21630,101000.00
21631,3.00
21632,10.00
21633,1150.00
21658,19700.00
21659,0.00
21660,20250.00
21661,0.10
21662,100000000.00
21663,0.10
21664,0.10
21665,0.10
21666,0.01
21667,0.01
21668,0.01
21669,0.10
21670,96000.00
21671,0.10
21182,20.00
21183,0.01
21184,20.00
21185,0.01
21186,20.00
21187,0.01
21188,20.00
21189,0.01
21190,20.00
21191,0.01
21192,20.00
21193,0.01
20918,0.01
20919,0.05
20920,0.01
20921,0.05
20922,0.01
20923,0.05
20924,0.01
20925,0.05
20926,0.01
20927,0.05
20928,0.01
20929,0.25
20930,0.01
20931,0.25
20932,0.01
20933,0.25
20934,0.01
20951,0.01
20952,0.01
20953,0.01
20954,0.01
20955,0.01
20956,0.01
20957,0.01
20958,0.01
20959,0.01
20960,0.01
20961,0.03
20962,0.01
20963,0.03
20964,0.01
20965,0.03
20966,0.01
20725,0.03
20726,0.01
20727,0.03
20728,0.01
20729,0.03
20730,0.01
20731,0.04
20732,0.01
20733,0.04
20734,0.01
20735,0.05
20736,0.01
20737,0.20
20738,0.01
20739,0.13
20740,0.01
20741,0.25
20742,0.01
20743,0.19
20744,0.01
20745,0.17
20767,0.01
20768,0.01
20769,0.02
20770,0.01
20771,0.02
20772,0.01
20773,0.01
20774,0.01
20775,0.01
20776,0.01
20777,0.02
20778,0.01
20779,0.02
20780,0.01
20781,0.02
20782,0.01
20783,0.03
20784,0.01
20785,0.04
20786,0.01
20787,0.04
20788,0.01
21222,1.00
21223,0.01
21224,1.00
21225,0.01
21226,1.00
21227,0.01
21228,1.00
21229,0.01
21230,1.00
21231,0.01
21232,1.00
21233,0.01
21234,1.00
21235,0.01
21236,1.00
21237,0.01
21238,1.00
21239,0.01
21258,1.00
21259,0.01
21260,1.00
21261,0.01
21262,1.00
21263,0.01
21264,1.00
21265,0.01
21266,1.00
21267,0.01
21268,1.00
21269,0.01
21270,1.00
21271,0.01
21272,1.00
21273,0.01
21274,1.00
21275,0.01
21276,1.00
21277,0.01
21278,1.00
21279,0.01
21280,1.00
21281,0.01
21282,1.00
21283,0.01
21284,1.00
21285,0.01
21324,0.01
21325,0.01
21326,0.01
21327,0.01
21328,0.01
21329,0.01
21330,0.01
21331,0.01
21332,0.01
21333,0.01
21334,0.01
21335,0.01
21336,0.03
21337,0.01
21338,0.03
21339,0.01
21340,0.03
21341,0.01
21342,0.03
21343,0.01
26171,0.15
26173,5.00
26174,0.01
26176,100000000.00
26177,100000000.00
26178,100000000.00
26179,100000000.00
26180,100000000.00
26181,100000000.00
26182,100000000.00
26183,100000000.00
26184,100000000.00
26185,100000000.00
26186,100000000.00
26187,100000000.00
26188,100000000.00
26189,100000000.00
26190,100000000.00
26191,100000000.00
26192,100000000.00
26193,100000000.00
26194,100000000.00
26195,100000000.00
26196,100000000.00
26197,100000000.00
26198,100000000.00
26199,100000000.00
26200,100000000.00
26201,100000000.00
26202,100000000.00
26203,100000000.00
26204,100000000.00
26205,100000000.00
26206,100000000.00
26207,100000000.00
26208,100000000.00
26209,100000000.00
26210,100000000.00
26211,100000000.00
26212,22000000.00
26213,100000000.00
26214,100000000.00
26215,100000000.00
26216,0.10
26217,100000000.00
26218,100000000.00
26219,100000000.00
26220,100000000.00
26221,100000000.00
26222,100000000.00
26223,0.00
26224,0.01
26225,0.10
26227,1140000.00
26228,0.10
26229,0.00
26230,0.00
26231,0.00
26232,0.00
26233,0.00
26234,0.00
26235,0.00
26236,0.00
26237,0.00
26238,0.00
26239,0.00
26529,27500.00
26530,27500.00
26531,27500.00
26532,27500.00
26533,27500.00
26534,65000.00
26535,27500.00
26536,27500.00
26538,27500.00
26539,27500.00
26540,27500.00
26541,27500.00
26542,27500.00
26543,27500.00
26544,27500.00
26545,27500.00
26546,27500.00
26547,27500.00
26548,27500.00
26549,720000.00
26550,27500.00
26551,27500.00
26552,27500.00
26553,27500.00
26554,27500.00
26555,27500.00
26556,60000.00
26557,27500.00
26558,27500.00
26559,27500.00
26560,27500.00
26561,27500.00
26562,27500.00
26563,27500.00
26564,27500.00
26565,27500.00
26566,27500.00
26567,27500.00
26568,27500.00
26569,27500.00
26570,27500.00
26571,27500.00
26572,27500.00
26573,27500.00
26574,27500.00
26575,27500.00
26576,27500.00
26577,27500.00
26578,27500.00
26579,27500.00
26580,27500.00
26581,27500.00
26582,27500.00
26583,27500.00
26584,27500.00
26597,1.00
26598,0.00
26599,1.00
26600,0.00
26601,1.00
26602,0.00
26603,1.00
26604,0.00
26605,1200.00
26606,100000000.00
26607,0.01
26608,27500.00
26609,27500.00
26610,27500.00
26611,27500.00
26612,27500.00
26613,27500.00
26614,27500.00
26615,27500.00
26620,27500.00
26621,27500.00
26622,27500.00
26623,27500.00
26624,27500.00
26625,27500.00
26626,27500.00
26627,27500.00
26628,27500.00
26629,27500.00
26630,27500.00
26631,27500.00
26632,27500.00
26633,27500.00
26634,27500.00
26635,27500.00
26641,27500.00
26642,27500.00
26643,27500.00
26644,27500.00
26645,27500.00
26646,27500.00
26647,27500.00
26648,27500.00
26649,27500.00
26650,27500.00
26651,27500.00
26652,27500.00
26653,27500.00
26654,27500.00
26655,27500.00
26656,27500.00
26657,27500.00
26658,27500.00
26659,27500.00
26660,27500.00
26661,17660.00
26662,27500.00
26663,27500.00
26664,27500.00
26665,27500.00
26666,27500.00
26667,27500.00
26254,0.01
26255,0.01
26256,0.01
26257,0.01
26258,0.01
26259,0.01
26260,0.01
26261,0.01
26262,85000.00
26264,19000000.00
26266,3.00
26267,16.00
26269,60.00
26270,0.10
26271,5.00
25902,5.00
25903,0.01
25906,5.00
25907,0.01
25908,5.00
25909,0.01
25910,5.00
25911,0.01
25912,5.00
25913,0.01
25611,1.00
25612,1.00
25613,1.00
25614,1.00
25615,1.00
25616,1.00
25617,1.00
25618,1.00
25619,1.00
25620,1.00
25621,1.00
25622,1.00
25623,1.00
25624,1.00
25625,1.00
25626,1000.00
25632,60.00
26272,0.00
26273,1150000.00
26274,0.01
26275,1000.00
26276,27500.00
26277,27500.00
26278,0.10
26279,100100.00
26280,5.00
26281,0.01
26283,0.10
26284,19000000.00
26285,22000000.00
26286,5.00
26287,0.01
26288,5.00
26289,0.01
26290,5.00
26291,0.01
26102,5.00
26103,0.01
26104,5.00
26105,0.01
26106,5.00
26107,0.01
26108,5.00
26109,0.01
26110,5.00
26111,0.01
26112,5.00
26113,0.01
26114,1000.00
26115,2.00
26117,109000.00
26118,19000000.00
26119,100100.00
26120,0.10
26292,5.00
26293,0.01
26294,5.00
26295,0.01
26296,5.00
26297,0.01
26298,5.00
26299,0.01
26300,5.00
26301,0.01
26322,5.00
26323,0.01
26324,5.00
26325,0.01
26326,5.00
26327,0.01
26328,5.00
26329,0.01
26330,5.00
26331,0.01
26346,5.00
26347,0.01
26348,5.00
26349,0.01
26350,5.00
26351,0.01
26352,5.00
26353,0.01
26354,5.00
26355,0.01
26356,5.00
26357,0.01
26358,5.00
26359,0.01
26360,5.00
26361,0.01
26362,5.00
26363,0.01
24684,4000.00
24685,100000000.00
24686,5.00
24687,0.01
24688,1080000.00
24689,0.01
24690,1140000.00
24691,0.01
25860,0.00
25861,5.00
25862,0.01
25863,0.01
25864,0.10
25865,100100.00
25866,1000.00
25867,1.00
25868,1.00
25869,1.00
25870,1010000.00
25871,0.00
25873,22000000.00
25875,2.00
25877,101000.00
25878,0.10
25879,10.00
25880,1.00
25881,1140000.00
25882,0.00
25883,890000.00
25884,1140000.00
25885,3.00
25886,1010000.00
20406,60.00
20408,60.00
20409,60.00
20410,1.00
20411,1.00
20412,1.00
20413,1.00
20414,1.00
20415,1.00
25844,0.10
25845,100000000.00
25846,0.00
25847,1.00
25848,1150000.00
25849,0.10
25850,5.00
25851,1.00
25852,0.00
25853,1.00
25854,0.00
25855,1.00
25856,0.00
25857,1.00
25858,0.00
25859,0.00
25543,0.01
25544,0.01
25545,1.00
25546,1.00
25547,1.00
25548,1.00
25549,19000000.00
25550,0.10
25551,0.10
25552,100000000.00
25553,1.00
25554,1.00
25555,1.00
25556,1.00
25557,1150000.00
20427,20.00
20428,0.01
20429,1.00
20430,1.00
20431,0.01
20432,1.00
20433,0.01
20434,40.00
20435,920000.00
20438,1150000.00
25887,1.00
25888,5.00
25889,0.01
25890,5.00
25891,0.01
25892,5.00
25893,0.01
25894,5.00
25895,0.01
25896,5.00
25897,0.01
25898,5.00
25899,0.01
25900,5.00
25901,0.01
25928,5.00
25929,0.01
25930,5.00
25931,0.01
25932,5.00
25933,0.01
25934,5.00
25935,0.01
25936,5.00
25937,0.01
25948,5.00
25949,0.01
25950,5.00
25951,0.01
25952,5.00
25953,0.01
25954,5.00
25955,0.01
25956,5.00
25957,0.01
26835,1080000.00
26836,0.01
26837,5.00
26838,0.01
26840,1080000.00
26841,0.01
26842,1080000.00
26843,0.01
26702,27500.00
26703,27500.00
26704,1150.00
26706,100000000.00
26707,1.00
26708,5.00
26709,100000000.00
26710,2.00
26712,118000.00
26713,5.00
26714,1100000.00
26855,0.00
26856,1000.00
26857,1000.00
26858,1000.00
26859,118000.00
26860,0.00
26861,27500.00
26862,19100.00
26863,28700.00
26864,19700.00
26844,19000000.00
26846,5.00
26848,19000000.00
26849,585.00
26850,0.00
26851,16.00
26852,16.00
26853,0.00
26854,0.00
24657,25000.00
24658,1250.00
24659,1250.00
24660,12500.00
24661,101000.00
24662,22000000.00
24663,1.00
24664,0.00
24667,5.00
24668,0.00
25914,5.00
25915,0.01
25916,5.00
25917,0.01
25918,5.00
25919,0.01
25920,5.00
25921,0.01
25922,5.00
25923,0.01
25924,5.00
25925,0.01
25418,0.00
25419,0.00
25420,0.00
25421,0.00
25422,0.00
25423,0.00
25424,0.00
25425,0.00
25426,16500.00
25427,0.01
25428,10.00
25430,0.00
25431,0.00
26865,21120.00
26866,26500.00
26867,109000.00
26868,2.00
26869,5.00
26870,0.01
26871,101000.00
26872,6000.00
26873,0.01
26874,6000.00
26875,0.01
26876,6000.00
26877,0.01
26878,100100.00
26879,112000.00
26880,118000.00
26881,1150000.00
26882,1140000.00
26883,100100.00
26884,19000000.00
26885,22000000.00
26886,101000.00
40,0.01
41,0.25
42,0.50
43,0.20
44,1.00
45,0.50
48,1.00
49,0.00
50,0.00
51,0.00
52,0.00
53,0.00
54,1.00
26887,115000.00
26888,585.00
26889,0.00
26890,195.00
26891,0.00
26892,65.00
26893,0.00
26894,100000000.00
26895,100000000.00
26896,0.00
26897,100000000.00
26898,1.00
26899,100000000.00
26900,100000000.00
26901,3.00
26902,0.50
26903,0.10
26904,10.00
26905,0.10
26906,0.10
26907,3.00
26908,1.00
26909,1.25
26910,0.01
5833,5.00
5835,5.00
5837,5.00
5839,5.00
5841,5.00
5843,5.00
5845,5.00
25559,1000.00
25560,115000.00
25561,5.00
25562,0.00
25563,5.00
25564,0.00
25565,5.00
25567,5.00
21590,1.00
21591,1.00
21592,1.00
21593,1.00
21594,1.00
21595,1.00
21596,1.00
21597,101000.00
21598,100000000.00
21600,100000000.00
21601,0.10
21602,0.10
21603,0.01
21604,0.01
21606,1.00
21607,0.20
25590,1.00
25591,1.00
25592,1.00
25593,1.00
25594,1.00
25595,1.00
25596,1.00
25597,1.00
25598,1.00
25599,1.00
25600,1.00
25601,1.00
25602,1.00
25603,1.00
25604,1.00
25605,1.00
25606,1.00
25607,1.00
25608,1.00
25609,1.00
25610,1.00
25633,20000.00
25634,20000.00
25635,60.00
25636,60.00
25637,20000.00
25638,20000.00
25639,60.00
25640,60.00
25641,60.00
25642,60.00
25643,60.00
25644,60.00
25645,60.00
25646,60.00
25647,60.00
25648,1010000.00
25649,20000.00
25650,1010000.00
25651,1010000.00
25652,1010000.00
25653,1010000.00
25654,60.00
25655,60.00
25656,60.00
25657,20000.00
25658,60.00
25659,20000.00
25660,20000.00
25661,60.00
25662,1010000.00
25663,20000.00
25664,60.00
25665,1010000.00
25666,60.00
25667,60.00
25668,60.00
25669,60.00
25670,20000.00
25671,60.00
25672,60.00
25673,60.00
25674,60.00
25675,1010000.00
25676,60.00
25677,60.00
25678,60.00
25679,60.00
25680,60.00
25681,60.00
25682,60.00
25683,60.00
25684,60.00
25685,60.00
25686,60.00
25687,60.00
25688,60.00
26058,5.00
26059,0.01
26060,5.00
26061,0.01
26062,5.00
26063,0.01
26064,5.00
25990,109000.00
25991,1150.00
25992,0.00
25993,0.00
25994,0.00
25995,100100.00
25996,5.00
25997,0.01
25998,5.00
25999,0.01
26364,5.00
26365,0.01
26366,5.00
26367,0.01
26368,5.00
26369,0.01
26370,5.00
26371,0.01
26372,5.00
26373,0.01
26374,5.00
26375,0.01
26376,5.00
26377,0.01
26378,5.00
26379,0.01
26380,5.00
26381,0.01
25976,5.00
25977,0.01
25978,5.00
25979,0.01
25980,5.00
25981,0.01
25988,1.00
25989,2.00
26389,0.01
26390,5.00
26391,0.01
26392,5.00
26393,0.01
26394,5.00
26395,0.01
26396,5.00
26397,0.01
26404,5.00
26405,0.01
26406,5.00
26407,0.01
26408,5.00
26409,0.01
26410,5.00
26411,0.01
26412,5.00
26413,0.01
26414,5.00
26026,5.00
26027,0.01
26028,5.00
26029,0.01
26030,5.00
26031,0.01
26036,5.00
26038,5.00
26422,5.00
26423,0.01
26424,5.00
26425,0.01
26426,5.00
26427,0.01
26428,5.00
26429,0.01
20687,0.00
20688,0.00
20689,0.00
20690,0.00
20691,0.00
20692,0.00
20693,0.00
20694,0.00
20695,0.00
20696,0.00
20697,0.00
20698,0.00
20699,0.00
20700,1.00
20701,1000.00
20702,0.01
25361,5.00
25362,0.00
25363,101000.00
25364,0.10
25365,101000.00
25366,0.10
25367,0.10
25368,100000000.00
25369,1.00
25371,100000000.00
25372,0.10
25373,2.00
25374,1010000.00
25375,0.00
25377,1150.00
25378,0.10
25379,1010000.00
23620,0.00
23621,0.20
23622,1.00
23623,1140000.00
23624,0.10
23625,26500.00
23626,0.10
23628,115000.00
23629,5.00
23630,12.00
23632,1.00
24611,100.00
24612,0.01
24613,0.01
24614,0.00
24615,0.00
24616,0.00
24617,0.00
24618,25.00
24619,0.01
24620,10.00
24621,0.01
24622,10.00
26302,5.00
26303,0.01
26304,5.00
26305,0.01
26306,5.00
26307,0.01
26308,5.00
26309,0.01
26310,5.00
26311,0.01
26312,5.00
26313,0.01
26314,5.00
26315,0.01
26316,5.00
26317,0.01
26318,5.00
26319,0.01
26320,5.00
26321,0.01
26065,0.01
26066,5.00
26067,0.01
26068,5.00
26069,0.01
26070,5.00
26071,0.01
26072,5.00
26073,0.01
26076,5.00
26332,5.00
26333,0.01
26334,5.00
26335,0.01
26336,5.00
26337,0.01
26338,5.00
26339,0.01
26340,5.00
26341,0.01
26342,5.00
26343,0.01
26344,5.00
26345,0.01
26769,1010000.00
26770,1010000.00
26771,1010000.00
26772,1010000.00
26773,2000.00
26774,1000.00
26775,3000.00
26776,8000.00
26777,5000.00
26778,1500.00
26779,4000.00
26780,900.00
26781,6000.00
26782,6000.00
26783,3000.00
26784,2500.00
26785,5000.00
26786,2000.00
26787,4000.00
26788,6000.00
26789,2000.00
26790,2000.00
26791,7000.00
26792,2500.00
26793,100100.00
26794,190000.00
26795,190000.00
26796,1140000.00
26797,1140000.00
26798,100100.00
26799,22000000.00
26800,19000000.00
26801,1140000.00
26802,100100.00
26803,1100000.00
26804,5.00
26805,0.00
26806,1080000.00
26807,19000000.00
26808,1100000.00
26809,0.01
26810,1010000.00
26812,1140000.00
26816,19000000.00
26818,1140000.00
26819,5.00
26821,5.00
26823,5.00
26825,5.00
26827,1.00
26828,1150.00
26829,13400.00
26830,0.01
26831,5.00
26832,1150000.00
26833,1140000.00
24651,0.01
24652,4000.00
24653,25000.00
24654,25000.00
24655,25000.00
24656,25000.00
11313,10.00
11315,20.00
11317,20.00
11319,20.00
11321,20.00
11323,20.00
11325,20.00
11327,20.00
11329,20.00
11349,10.00
11351,10.00
11353,10.00
11355,5.00
11356,0.01
11357,10.00
11358,0.01
11359,50.00
11360,0.01
25239,0.10
25240,1.00
25241,1.00
25242,1.00
25243,1.00
25244,100.00
25245,100.00
25246,100.00
25247,100.00
25248,100.00
25249,100.00
25250,100.00
25251,1.00
25252,1.00
25253,5.00
25281,0.10
25282,1.00
25283,1.00
25284,1.00
25285,1.00
25286,1.00
25287,1.00
25288,1.00
25289,1.00
25290,1.00
25291,1.00
25292,1.00
25293,1.00
25294,1.00
25295,1.00
25296,1.00
25297,1.00
25298,1.00
25299,1.00
25300,1.00
25301,1.00
25302,1.00
25303,0.00
25304,0.10
25331,1.00
25332,1.00
25333,1.00
25334,1.00
25335,1.00
25336,1.00
25337,1.00
25338,1.00
25339,1.00
25340,1.00
25341,1.00
25342,1.00
25343,1.00
25344,1.00
25345,1.00
25346,1.00
25347,1.00
25348,1.00
25349,1.00
24493,0.01
24494,0.01
24495,0.01
24496,0.01
24497,0.01
24498,0.01
24499,0.01
24500,0.01
24501,0.01
24502,0.01
24503,0.01
24504,0.01
24638,1.00
24639,1.00
24640,1.00
24641,1.00
24642,1.00
24643,0.00
24644,10.00
24645,0.01
24646,40000.00
24647,1.00
24648,5.00
24649,0.00
24650,100.00
24361,25000.00
24362,22500.00
24363,29500.00
24364,29500.00
24365,23000.00
24366,23000.00
24367,26500.00
24368,26500.00
24369,25000.00
24370,22500.00
24371,29500.00
24372,29500.00
24373,23000.00
24374,23000.00
24375,26500.00
24376,26500.00
24377,23000.00
24378,23000.00
24379,26500.00
24380,26500.00
24381,28700.00
24382,28600.00
24383,28700.00
24384,28600.00
24385,28100.00
24386,28700.00
24387,28600.00
24388,28700.00
24389,28600.00
24390,28100.00
24391,28700.00
24392,28600.00
24393,28700.00
24394,28600.00
24395,5.00
24396,0.01
24397,5.00
24399,5.00
24401,5.00
24405,5.00
24406,0.01
24407,28100.00
24408,28100.00
24409,5.00
24411,5.00
24413,5.00
24415,5.00
24417,5.00
24418,0.01
24419,5.00
24421,5.00
24423,5.00
24425,5.00
24427,5.00
24428,0.01
24429,100000000.00
24430,5.00
24432,5.00
24434,5.00
24436,5.00
24438,5.00
24439,0.01
24441,5.00
24442,19000000.00
24443,5.00
24444,0.01
24445,120000.00
24446,1.00
24447,1200.00
24448,130000.00
24449,0.01
24450,50.00
24451,0.01
24452,0.00
24453,100000000.00
24454,112000.00
24455,101000.00
24456,0.00
24457,0.00
24458,0.00
24459,100000000.00
24462,0.10
24463,0.00
24464,27500.00
19725,0.01
19726,16250000.00
19727,0.01
19728,1.00
19729,100000000.00
19730,0.10
24520,0.01
24521,0.10
24522,0.01
24523,0.10
24524,0.01
24525,0.10
24526,0.01
24527,0.10
24528,0.01
24529,0.10
24530,0.01
24531,0.05
24532,0.01
24533,0.05
24534,0.01
24465,0.10
24466,0.10
24467,0.00
24468,15.00
24469,0.00
24471,0.01
24472,0.01
24473,0.01
24474,0.01
24475,0.01
24476,0.01
24477,0.01
24478,0.01
26240,1150.00
26241,0.10
26244,1140000.00
26245,0.10
26246,1150000.00
26247,100000000.00
26248,100000000.00
26249,100000000.00
26250,100000000.00
26251,100000000.00
26252,0.01
26253,0.01
23756,0.00
23757,13950000.00
23758,0.01
23759,5000.00
23760,0.01
23761,100000000.00
23762,100000000.00
23763,100000000.00
23764,0.10
24623,0.01
24624,0.01
24625,0.01
24626,20400.00
24627,21120.00
24628,21120.00
24629,29500.00
24630,118000.00
24632,1.00
24636,1.00
24637,1.00
24479,0.01
24480,0.00
24482,0.10
24483,11250000.00
