10000001.00,20000003.00,30000018.00,30000015.00,20000002.00,10000001.00
10000001.00,20000003.00,30000018.00,30000017.00,20000003.00,10000001.00
10000001.00,20000003.00,30000018.00,30000021.00,20000003.00,10000001.00
10000001.00,20000003.00,30000019.00,30000022.00,20000003.00,10000001.00
10000001.00,20000003.00,30000020.00,30000017.00,20000003.00,10000001.00
10000001.00,20000003.00,30000021.00,30000017.00,20000003.00,10000001.00
10000001.00,20000003.00,30000021.00,30000018.00,20000003.00,10000001.00
10000001.00,20000003.00,30000022.00,30000017.00,20000003.00,10000001.00
10000001.00,20000003.00,30000022.00,30000019.00,20000003.00,10000001.00
10000001.00,20000004.00,30000023.00,30000006.00,20000001.00,10000001.00
10000001.00,20000004.00,30000023.00,30000024.00,20000004.00,10000001.00
10000001.00,20000004.00,30000023.00,30000030.00,20000004.00,10000001.00
10000001.00,20000004.00,30000024.00,30000023.00,20000004.00,10000001.00
10000001.00,20000004.00,30000024.00,30000025.00,20000004.00,10000001.00
10000001.00,20000004.00,30000024.00,30000027.00,20000004.00,10000001.00
10000001.00,20000004.00,30000024.00,30000028.00,20000004.00,10000001.00
10000001.00,20000004.00,30000025.00,30000024.00,20000004.00,10000001.00
10000001.00,20000004.00,30000025.00,30000026.00,20000004.00,10000001.00
10000001.00,20000004.00,30000025.00,30000027.00,20000004.00,10000001.00
10000001.00,20000004.00,30000025.00,30000028.00,20000004.00,10000001.00
10000001.00,20000004.00,30000026.00,30000025.00,20000004.00,10000001.00
10000001.00,20000004.00,30000026.00,30000028.00,20000004.00,10000001.00
10000001.00,20000004.00,30000026.00,30000029.00,20000004.00,10000001.00
10000001.00,20000004.00,30000026.00,30000030.00,20000004.00,10000001.00
10000001.00,20000004.00,30000027.00,30000024.00,20000004.00,10000001.00
10000001.00,20000004.00,30000027.00,30000025.00,20000004.00,10000001.00
10000001.00,20000004.00,30000027.00,30000028.00,20000004.00,10000001.00
10000001.00,20000004.00,30000028.00,30000024.00,20000004.00,10000001.00
10000001.00,20000004.00,30000028.00,30000025.00,20000004.00,10000001.00
10000001.00,20000004.00,30000028.00,30000026.00,20000004.00,10000001.00
10000001.00,20000004.00,30000028.00,30000027.00,20000004.00,10000001.00
10000001.00,20000004.00,30000028.00,30000064.00,20000009.00,10000001.00
10000001.00,20000004.00,30000029.00,30000026.00,20000004.00,10000001.00
10000001.00,20000004.00,30000029.00,30000030.00,20000004.00,10000001.00
10000001.00,20000004.00,30000030.00,30000023.00,20000004.00,10000001.00
10000001.00,20000004.00,30000030.00,30000026.00,20000004.00,10000001.00
10000001.00,20000004.00,30000030.00,30000029.00,20000004.00,10000001.00
10000001.00,20000004.00,30000030.00,30000112.00,20000016.00,10000001.00
10000001.00,20000005.00,30000031.00,30000033.00,20000005.00,10000001.00
10000001.00,20000005.00,30000031.00,30000035.00,20000005.00,10000001.00
10000001.00,20000005.00,30000032.00,30000005.00,20000001.00,10000001.00
10000001.00,20000005.00,30000032.00,30000033.00,20000005.00,10000001.00
10000001.00,20000005.00,30000032.00,30000034.00,20000005.00,10000001.00
10000001.00,20000005.00,30000033.00,30000031.00,20000005.00,10000001.00
10000001.00,20000005.00,30000033.00,30000032.00,20000005.00,10000001.00
10000001.00,20000005.00,30000034.00,30000032.00,20000005.00,10000001.00
10000001.00,20000005.00,30000035.00,30000031.00,20000005.00,10000001.00
10000001.00,20000005.00,30000035.00,30000036.00,20000005.00,10000001.00
10000001.00,20000005.00,30000035.00,30000114.00,20000016.00,10000001.00
10000001.00,20000005.00,30000036.00,30000035.00,20000005.00,10000001.00
10000001.00,20000005.00,30000036.00,30000037.00,20000005.00,10000001.00
10000001.00,20000005.00,30000037.00,30000036.00,20000005.00,10000001.00
10000001.00,20000005.00,30000037.00,30002508.00,20000367.00,10000030.00
10000001.00,20000006.00,30000038.00,30000011.00,20000002.00,10000001.00
10000001.00,20000006.00,30000038.00,30000039.00,20000006.00,10000001.00
10000001.00,20000006.00,30000038.00,30000040.00,20000006.00,10000001.00
10000001.00,20000006.00,30000038.00,30000043.00,20000006.00,10000001.00
10000001.00,20000006.00,30000039.00,30000038.00,20000006.00,10000001.00
10000001.00,20000006.00,30000039.00,30000040.00,20000006.00,10000001.00
10000001.00,20000006.00,30000039.00,30000041.00,20000006.00,10000001.00
10000001.00,20000006.00,30000040.00,30000038.00,20000006.00,10000001.00
10000001.00,20000006.00,30000040.00,30000039.00,20000006.00,10000001.00
10000001.00,20000006.00,30000040.00,30000043.00,20000006.00,10000001.00
10000001.00,20000006.00,30000041.00,30000039.00,20000006.00,10000001.00
10000001.00,20000006.00,30000041.00,30000042.00,20000006.00,10000001.00
10000001.00,20000006.00,30000042.00,30000041.00,20000006.00,10000001.00
10000001.00,20000006.00,30000043.00,30000038.00,20000006.00,10000001.00
10000001.00,20000006.00,30000043.00,30000040.00,20000006.00,10000001.00
10000001.00,20000006.00,30000043.00,30000100.00,20000014.00,10000001.00
10000001.00,20000007.00,30000044.00,30000045.00,20000007.00,10000001.00
10000001.00,20000007.00,30000044.00,30000046.00,20000007.00,10000001.00
10000001.00,20000007.00,30000045.00,30000044.00,20000007.00,10000001.00
10000001.00,20000007.00,30000045.00,30000046.00,20000007.00,10000001.00
10000001.00,20000007.00,30000045.00,30000048.00,20000007.00,10000001.00
10000001.00,20000007.00,30000045.00,30000049.00,20000007.00,10000001.00
10000001.00,20000007.00,30000046.00,30000015.00,20000002.00,10000001.00
10000001.00,20000007.00,30000046.00,30000044.00,20000007.00,10000001.00
10000001.00,20000007.00,30000046.00,30000045.00,20000007.00,10000001.00
10000001.00,20000007.00,30000046.00,30000047.00,20000007.00,10000001.00
10000001.00,20000007.00,30000046.00,30000048.00,20000007.00,10000001.00
10000001.00,20000007.00,30000047.00,30000046.00,20000007.00,10000001.00
10000001.00,20000007.00,30000047.00,30000050.00,20000007.00,10000001.00
10000001.00,20000007.00,30000048.00,30000045.00,20000007.00,10000001.00
10000001.00,20000007.00,30000048.00,30000046.00,20000007.00,10000001.00
10000001.00,20000007.00,30000048.00,30000106.00,20000015.00,10000001.00
10000001.00,20000007.00,30000049.00,30000045.00,20000007.00,10000001.00
10000001.00,20000007.00,30000050.00,30000047.00,20000007.00,10000001.00
10000001.00,20000008.00,30000051.00,30000052.00,20000008.00,10000001.00
10000001.00,20000008.00,30000051.00,30000053.00,20000008.00,10000001.00
10000001.00,20000008.00,30000051.00,30000056.00,20000008.00,10000001.00
10000001.00,20000008.00,30000051.00,30000109.00,20000015.00,10000001.00
10000001.00,20000008.00,30000052.00,30000003.00,20000001.00,10000001.00
10000001.00,20000008.00,30000052.00,30000051.00,20000008.00,10000001.00
10000001.00,20000008.00,30000052.00,30000053.00,20000008.00,10000001.00
10000001.00,20000008.00,30000052.00,30000054.00,20000008.00,10000001.00
10000001.00,20000008.00,30000052.00,30000055.00,20000008.00,10000001.00
10000001.00,20000008.00,30000053.00,30000051.00,20000008.00,10000001.00
10000001.00,20000008.00,30000053.00,30000052.00,20000008.00,10000001.00
10000001.00,20000008.00,30000054.00,30000052.00,20000008.00,10000001.00
10000001.00,20000008.00,30000054.00,30000055.00,20000008.00,10000001.00
10000001.00,20000008.00,30000055.00,30000052.00,20000008.00,10000001.00
10000001.00,20000008.00,30000055.00,30000054.00,20000008.00,10000001.00
10000001.00,20000008.00,30000056.00,30000051.00,20000008.00,10000001.00
10000001.00,20000009.00,30000057.00,30000008.00,20000001.00,10000001.00
10000001.00,20000009.00,30000057.00,30000058.00,20000009.00,10000001.00
10000001.00,20000009.00,30000057.00,30000061.00,20000009.00,10000001.00
10000001.00,20000009.00,30000057.00,30000068.00,20000009.00,10000001.00
10000001.00,20000009.00,30000058.00,30000057.00,20000009.00,10000001.00
10000001.00,20000009.00,30000058.00,30000059.00,20000009.00,10000001.00
10000001.00,20000009.00,30000058.00,30000068.00,20000009.00,10000001.00
10000001.00,20000009.00,30000058.00,30000105.00,20000014.00,10000001.00
10000001.00,20000009.00,30000059.00,30000058.00,20000009.00,10000001.00
10000001.00,20000009.00,30000059.00,30000060.00,20000009.00,10000001.00
10000001.00,20000009.00,30000060.00,30000059.00,20000009.00,10000001.00
10000001.00,20000009.00,30000060.00,30000062.00,20000009.00,10000001.00
10000001.00,20000009.00,30000060.00,30000063.00,20000009.00,10000001.00
10000001.00,20000009.00,30000060.00,30000065.00,20000009.00,10000001.00
10000001.00,20000009.00,30000061.00,30000057.00,20000009.00,10000001.00
10000001.00,20000009.00,30000062.00,30000060.00,20000009.00,10000001.00
10000001.00,20000009.00,30000062.00,30000065.00,20000009.00,10000001.00
10000001.00,20000009.00,30000062.00,30000067.00,20000009.00,10000001.00
10000001.00,20000009.00,30000063.00,30000060.00,20000009.00,10000001.00
10000001.00,20000009.00,30000063.00,30000064.00,20000009.00,10000001.00
10000001.00,20000009.00,30000063.00,30000069.00,20000009.00,10000001.00
10000001.00,20000009.00,30000064.00,30000028.00,20000004.00,10000001.00
10000001.00,20000009.00,30000064.00,30000063.00,20000009.00,10000001.00
10000001.00,20000009.00,30000064.00,30000066.00,20000009.00,10000001.00
10000001.00,20000009.00,30000064.00,30000069.00,20000009.00,10000001.00
10000001.00,20000009.00,30000065.00,30000060.00,20000009.00,10000001.00
10000001.00,20000009.00,30000065.00,30000062.00,20000009.00,10000001.00
10000001.00,20000009.00,30000065.00,30000067.00,20000009.00,10000001.00
10000001.00,20000009.00,30000065.00,30000118.00,20000016.00,10000001.00
10000001.00,20000009.00,30000066.00,30000064.00,20000009.00,10000001.00
10000001.00,20000009.00,30000066.00,30000069.00,20000009.00,10000001.00
10000001.00,20000009.00,30000067.00,30000062.00,20000009.00,10000001.00
10000001.00,20000009.00,30000067.00,30000065.00,20000009.00,10000001.00
10000001.00,20000009.00,30000068.00,30000057.00,20000009.00,10000001.00
10000001.00,20000009.00,30000068.00,30000058.00,20000009.00,10000001.00
10000001.00,20000009.00,30000069.00,30000063.00,20000009.00,10000001.00
10000001.00,20000009.00,30000069.00,30000064.00,20000009.00,10000001.00
10000001.00,20000009.00,30000069.00,30000066.00,20000009.00,10000001.00
10000001.00,20000010.00,30000070.00,30000073.00,20000010.00,10000001.00
10000001.00,20000010.00,30000070.00,30000074.00,20000010.00,10000001.00
10000001.00,20000010.00,30000070.00,30000075.00,20000010.00,10000001.00
10000001.00,20000010.00,30000070.00,30000085.00,20000012.00,10000001.00
10000001.00,20000010.00,30000071.00,30000074.00,20000010.00,10000001.00
10000001.00,20000010.00,30000072.00,30000074.00,20000010.00,10000001.00
10000001.00,20000010.00,30000072.00,30000075.00,20000010.00,10000001.00
10000001.00,20000010.00,30000072.00,30002982.00,20000437.00,10000036.00
10000001.00,20000010.00,30000073.00,30000012.00,20000002.00,10000001.00
10000001.00,20000010.00,30000073.00,30000070.00,20000010.00,10000001.00
10000001.00,20000010.00,30000073.00,30000085.00,20000012.00,10000001.00
10000001.00,20000010.00,30000074.00,30000070.00,20000010.00,10000001.00
10000001.00,20000010.00,30000074.00,30000071.00,20000010.00,10000001.00
10000001.00,20000010.00,30000074.00,30000072.00,20000010.00,10000001.00
10000001.00,20000010.00,30000074.00,30000075.00,20000010.00,10000001.00
10000001.00,20000010.00,30000075.00,30000070.00,20000010.00,10000001.00
10000001.00,20000010.00,30000075.00,30000072.00,20000010.00,10000001.00
10000001.00,20000010.00,30000075.00,30000074.00,20000010.00,10000001.00
10000001.00,20000010.00,30000075.00,30003703.00,20000540.00,10000047.00
10000001.00,20000011.00,30000076.00,30000008.00,20000001.00,10000001.00
10000001.00,20000011.00,30000076.00,30000077.00,20000011.00,10000001.00
10000001.00,20000011.00,30000076.00,30000079.00,20000011.00,10000001.00
10000001.00,20000011.00,30000077.00,30000076.00,20000011.00,10000001.00
10000001.00,20000011.00,30000077.00,30000078.00,20000011.00,10000001.00
10000001.00,20000011.00,30000077.00,30000080.00,20000011.00,10000001.00
10000001.00,20000011.00,30000078.00,30000077.00,20000011.00,10000001.00
10000001.00,20000011.00,30000078.00,30000080.00,20000011.00,10000001.00
10000001.00,20000011.00,30000079.00,30000076.00,20000011.00,10000001.00
10000001.00,20000011.00,30000080.00,30000077.00,20000011.00,10000001.00
10000001.00,20000011.00,30000080.00,30000078.00,20000011.00,10000001.00
10000001.00,20000011.00,30000080.00,30000081.00,20000011.00,10000001.00
10000001.00,20000011.00,30000081.00,30000080.00,20000011.00,10000001.00
10000001.00,20000012.00,30000082.00,30000083.00,20000012.00,10000001.00
10000001.00,20000012.00,30000082.00,30000084.00,20000012.00,10000001.00
10000001.00,20000012.00,30000082.00,30000085.00,20000012.00,10000001.00
10000001.00,20000012.00,30000083.00,30000082.00,20000012.00,10000001.00
10000001.00,20000012.00,30000083.00,30000087.00,20000012.00,10000001.00
10000001.00,20000012.00,30000084.00,30000003.00,20000001.00,10000001.00
10000001.00,20000012.00,30000084.00,30000082.00,20000012.00,10000001.00
10000001.00,20000012.00,30000084.00,30000086.00,20000012.00,10000001.00
10000001.00,20000012.00,30000085.00,30000070.00,20000010.00,10000001.00
10000001.00,20000012.00,30000085.00,30000073.00,20000010.00,10000001.00
10000001.00,20000012.00,30000085.00,30000082.00,20000012.00,10000001.00
10000001.00,20000012.00,30000085.00,30000086.00,20000012.00,10000001.00
10000001.00,20000012.00,30000085.00,30000107.00,20000015.00,10000001.00
10000001.00,20000012.00,30000086.00,30000084.00,20000012.00,10000001.00
10000001.00,20000012.00,30000086.00,30000085.00,20000012.00,10000001.00
10000001.00,20000012.00,30000087.00,30000083.00,20000012.00,10000001.00
10000001.00,20000012.00,30000087.00,30000088.00,20000012.00,10000001.00
10000001.00,20000012.00,30000088.00,30000087.00,20000012.00,10000001.00
10000001.00,20000013.00,30000089.00,30000090.00,20000013.00,10000001.00
10000001.00,20000013.00,30000089.00,30000091.00,20000013.00,10000001.00
10000001.00,20000013.00,30000089.00,30000092.00,20000013.00,10000001.00
10000001.00,20000013.00,30000090.00,30000014.00,20000002.00,10000001.00
10000001.00,20000013.00,30000090.00,30000089.00,20000013.00,10000001.00
10000001.00,20000013.00,30000090.00,30000093.00,20000013.00,10000001.00
10000001.00,20000013.00,30000091.00,30000089.00,20000013.00,10000001.00
10000001.00,20000013.00,30000092.00,30000089.00,20000013.00,10000001.00
10000001.00,20000013.00,30000092.00,30000094.00,20000013.00,10000001.00
10000001.00,20000013.00,30000093.00,30000090.00,20000013.00,10000001.00
10000001.00,20000013.00,30000094.00,30000092.00,20000013.00,10000001.00
10000001.00,20000014.00,30000095.00,30000097.00,20000014.00,10000001.00
10000001.00,20000014.00,30000095.00,30000102.00,20000014.00,10000001.00
10000001.00,20000014.00,30000096.00,30000097.00,20000014.00,10000001.00
10000001.00,20000014.00,30000097.00,30000095.00,20000014.00,10000001.00
10000001.00,20000014.00,30000097.00,30000096.00,20000014.00,10000001.00
10000001.00,20000014.00,30000097.00,30000098.00,20000014.00,10000001.00
10000001.00,20000014.00,30000097.00,30000100.00,20000014.00,10000001.00
10000001.00,20000014.00,30000098.00,30000014.00,20000002.00,10000001.00
10000001.00,20000014.00,30000098.00,30000097.00,20000014.00,10000001.00
10000001.00,20000014.00,30000098.00,30000099.00,20000014.00,10000001.00
10000001.00,20000014.00,30000098.00,30000102.00,20000014.00,10000001.00
10000001.00,20000014.00,30000099.00,30000098.00,20000014.00,10000001.00
10000001.00,20000014.00,30000099.00,30000101.00,20000014.00,10000001.00
10000001.00,20000014.00,30000099.00,30000102.00,20000014.00,10000001.00
10000001.00,20000014.00,30000099.00,30000103.00,20000014.00,10000001.00
10000001.00,20000014.00,30000100.00,30000043.00,20000006.00,10000001.00
10000001.00,20000014.00,30000100.00,30000097.00,20000014.00,10000001.00
10000001.00,20000014.00,30000101.00,30000099.00,20000014.00,10000001.00
10000001.00,20000014.00,30000101.00,30000103.00,20000014.00,10000001.00
10000001.00,20000014.00,30000101.00,30000105.00,20000014.00,10000001.00
10000001.00,20000014.00,30000102.00,30000095.00,20000014.00,10000001.00
10000001.00,20000014.00,30000102.00,30000098.00,20000014.00,10000001.00
10000001.00,20000014.00,30000102.00,30000099.00,20000014.00,10000001.00
10000001.00,20000014.00,30000102.00,30000104.00,20000014.00,10000001.00
10000001.00,20000014.00,30000103.00,30000099.00,20000014.00,10000001.00
10000001.00,20000014.00,30000103.00,30000101.00,20000014.00,10000001.00
10000001.00,20000014.00,30000104.00,30000102.00,20000014.00,10000001.00
10000001.00,20000014.00,30000105.00,30000058.00,20000009.00,10000001.00
10000001.00,20000014.00,30000105.00,30000101.00,20000014.00,10000001.00
10000001.00,20000015.00,30000106.00,30000048.00,20000007.00,10000001.00
10000001.00,20000015.00,30000106.00,30000107.00,20000015.00,10000001.00
10000001.00,20000015.00,30000106.00,30000109.00,20000015.00,10000001.00
10000001.00,20000015.00,30000107.00,30000085.00,20000012.00,10000001.00
10000001.00,20000015.00,30000107.00,30000106.00,20000015.00,10000001.00
10000001.00,20000015.00,30000107.00,30000108.00,20000015.00,10000001.00
10000001.00,20000015.00,30000107.00,30000110.00,20000015.00,10000001.00
10000001.00,20000015.00,30000107.00,30000111.00,20000015.00,10000001.00
10000001.00,20000015.00,30000108.00,30000107.00,20000015.00,10000001.00
10000001.00,20000015.00,30000108.00,30000111.00,20000015.00,10000001.00
10000001.00,20000015.00,30000109.00,30000051.00,20000008.00,10000001.00
10000001.00,20000015.00,30000109.00,30000106.00,20000015.00,10000001.00
10000001.00,20000015.00,30000109.00,30000110.00,20000015.00,10000001.00
10000001.00,20000015.00,30000109.00,30000111.00,20000015.00,10000001.00
10000001.00,20000015.00,30000110.00,30000107.00,20000015.00,10000001.00
10000001.00,20000015.00,30000110.00,30000109.00,20000015.00,10000001.00
10000001.00,20000015.00,30000111.00,30000107.00,20000015.00,10000001.00
10000001.00,20000015.00,30000111.00,30000108.00,20000015.00,10000001.00
10000001.00,20000015.00,30000111.00,30000109.00,20000015.00,10000001.00
10000001.00,20000016.00,30000112.00,30000030.00,20000004.00,10000001.00
10000001.00,20000016.00,30000112.00,30000113.00,20000016.00,10000001.00
10000001.00,20000016.00,30000112.00,30000118.00,20000016.00,10000001.00
10000001.00,20000016.00,30000113.00,30000112.00,20000016.00,10000001.00
10000001.00,20000016.00,30000113.00,30000114.00,20000016.00,10000001.00
10000001.00,20000016.00,30000113.00,30000115.00,20000016.00,10000001.00
10000001.00,20000016.00,30000113.00,30000116.00,20000016.00,10000001.00
10000001.00,20000016.00,30000113.00,30000117.00,20000016.00,10000001.00
10000001.00,20000016.00,30000114.00,30000035.00,20000005.00,10000001.00
10000001.00,20000016.00,30000114.00,30000113.00,20000016.00,10000001.00
10000001.00,20000016.00,30000114.00,30000115.00,20000016.00,10000001.00
10000001.00,20000016.00,30000114.00,30000116.00,20000016.00,10000001.00
10000001.00,20000016.00,30000114.00,30000117.00,20000016.00,10000001.00
10000001.00,20000016.00,30000115.00,30000113.00,20000016.00,10000001.00
10000001.00,20000016.00,30000115.00,30000114.00,20000016.00,10000001.00
10000001.00,20000016.00,30000115.00,30000116.00,20000016.00,10000001.00
10000001.00,20000016.00,30000115.00,30000117.00,20000016.00,10000001.00
10000001.00,20000016.00,30000116.00,30000113.00,20000016.00,10000001.00
10000001.00,20000016.00,30000116.00,30000114.00,20000016.00,10000001.00
10000001.00,20000016.00,30000116.00,30000115.00,20000016.00,10000001.00
10000001.00,20000016.00,30000116.00,30002395.00,20000351.00,10000028.00
10000001.00,20000016.00,30000117.00,30000113.00,20000016.00,10000001.00
10000001.00,20000016.00,30000117.00,30000114.00,20000016.00,10000001.00
10000001.00,20000016.00,30000117.00,30000115.00,20000016.00,10000001.00
10000001.00,20000016.00,30000117.00,30000118.00,20000016.00,10000001.00
10000001.00,20000016.00,30000117.00,30000943.00,20000138.00,10000011.00
10000001.00,20000016.00,30000118.00,30000065.00,20000009.00,10000001.00
10000001.00,20000016.00,30000118.00,30000112.00,20000016.00,10000001.00
10000001.00,20000016.00,30000118.00,30000117.00,20000016.00,10000001.00
10000002.00,20000017.00,30000119.00,30000120.00,20000017.00,10000002.00
10000002.00,20000017.00,30000119.00,30000121.00,20000017.00,10000002.00
10000002.00,20000017.00,30000119.00,30000123.00,20000017.00,10000002.00
10000002.00,20000017.00,30000119.00,30000124.00,20000017.00,10000002.00
10000002.00,20000017.00,30000119.00,30000125.00,20000017.00,10000002.00
10000002.00,20000017.00,30000119.00,30000140.00,20000020.00,10000002.00
10000002.00,20000017.00,30000120.00,30000119.00,20000017.00,10000002.00
10000002.00,20000017.00,30000120.00,30000122.00,20000017.00,10000002.00
10000002.00,20000017.00,30000121.00,30000119.00,20000017.00,10000002.00
10000002.00,20000017.00,30000122.00,30000120.00,20000017.00,10000002.00
10000002.00,20000017.00,30000123.00,30000119.00,20000017.00,10000002.00
10000002.00,20000017.00,30000124.00,30000119.00,20000017.00,10000002.00
10000002.00,20000017.00,30000125.00,30000119.00,20000017.00,10000002.00
10000002.00,20000018.00,30000126.00,30000128.00,20000018.00,10000002.00
10000002.00,20000018.00,30000126.00,30000131.00,20000018.00,10000002.00
10000002.00,20000018.00,30000127.00,30000128.00,20000018.00,10000002.00
10000002.00,20000018.00,30000127.00,30002788.00,20000409.00,10000033.00
10000002.00,20000018.00,30000128.00,30000126.00,20000018.00,10000002.00
10000002.00,20000018.00,30000128.00,30000127.00,20000018.00,10000002.00
10000002.00,20000018.00,30000128.00,30000130.00,20000018.00,10000002.00
10000002.00,20000018.00,30000129.00,30000130.00,20000018.00,10000002.00
10000002.00,20000018.00,30000129.00,30000139.00,20000020.00,10000002.00
10000002.00,20000018.00,30000129.00,30030141.00,20000018.00,10000002.00
10000002.00,20000018.00,30000130.00,30000128.00,20000018.00,10000002.00
10000002.00,20000018.00,30000130.00,30000129.00,20000018.00,10000002.00
10000002.00,20000018.00,30000130.00,30020141.00,20000018.00,10000002.00
10000002.00,20000018.00,30000131.00,30000126.00,20000018.00,10000002.00
10000002.00,20000018.00,30000131.00,30000146.00,20000021.00,10000002.00
10000002.00,20000018.00,30000131.00,30000153.00,20000022.00,10000002.00
10000002.00,20000019.00,30000132.00,30000133.00,20000019.00,10000002.00
10000002.00,20000019.00,30000132.00,30000134.00,20000019.00,10000002.00
10000002.00,20000019.00,30000132.00,30000138.00,20000019.00,10000002.00
10000002.00,20000019.00,30000133.00,30000132.00,20000019.00,10000002.00
10000002.00,20000019.00,30000133.00,30000138.00,20000019.00,10000002.00
10000002.00,20000019.00,30000133.00,30000145.00,20000020.00,10000002.00
10000002.00,20000019.00,30000133.00,30021407.00,20000019.00,10000002.00
10000002.00,20000019.00,30000134.00,30000132.00,20000019.00,10000002.00
10000002.00,20000019.00,30000134.00,30000135.00,20000019.00,10000002.00
10000002.00,20000019.00,30000134.00,30000136.00,20000019.00,10000002.00
10000002.00,20000019.00,30000135.00,30000134.00,20000019.00,10000002.00
10000002.00,20000019.00,30000135.00,30000136.00,20000019.00,10000002.00
10000002.00,20000019.00,30000135.00,30000137.00,20000019.00,10000002.00
10000002.00,20000019.00,30000136.00,30000134.00,20000019.00,10000002.00
10000002.00,20000019.00,30000136.00,30000135.00,20000019.00,10000002.00
10000002.00,20000019.00,30000136.00,30000137.00,20000019.00,10000002.00
10000002.00,20000019.00,30000137.00,30000135.00,20000019.00,10000002.00
10000002.00,20000019.00,30000137.00,30000136.00,20000019.00,10000002.00
10000002.00,20000019.00,30000138.00,30000132.00,20000019.00,10000002.00
10000002.00,20000019.00,30000138.00,30000133.00,20000019.00,10000002.00
10000002.00,20000019.00,30000138.00,30000142.00,20000020.00,10000002.00
10000002.00,20000019.00,30000138.00,30001379.00,20000201.00,10000016.00
10000002.00,20000019.00,30000138.00,30010141.00,20000019.00,10000002.00
10000002.00,20000020.00,30000139.00,30000129.00,20000018.00,10000002.00
10000002.00,20000020.00,30000139.00,30000141.00,20000020.00,10000002.00
10000002.00,20000020.00,30000139.00,30000144.00,20000020.00,10000002.00
10000002.00,20000020.00,30000139.00,30002791.00,20000409.00,10000033.00
10000002.00,20000020.00,30000139.00,30002802.00,20000411.00,10000033.00
10000002.00,20000020.00,30000140.00,30000119.00,20000017.00,10000002.00
10000002.00,20000020.00,30000140.00,30000142.00,20000020.00,10000002.00
10000002.00,20000020.00,30000141.00,30000139.00,20000020.00,10000002.00
